Call Count,Called Phone Number,Start Time Min,Start Time Max,Total Duration,Call Start Time,Region,City,Phone Line,Location,Marketing Source,Marketing Medium,Marketing Campaign,Marketing Search Terms,Google Click ID,Google GBRAID,Google Ads Customer ID,Google Analytics Session ID,Google Analytics Client ID,Google Analytics Measurement ID,Google WBRAID,Connected Duration,Total IVR Duration,Landing page,Calling Page,New Sales Call,Serviceable area,New Service Activation,Call Not Answered by Agent,ID name,Audio URL
1,833-474-0582,11/9/25 8:37,11/9/25 8:50,0:13:42,11/9/25 8:42,East,Somerville,Landline,Boston,Facebook Ad,Paid Social,fiber_upgrade_offer_q4_2025,__,__,__,__,__,cOh4oYsO_bHijHi_,xgoMAC1CkB,__,0:13:23,0:00:19,www.itelecomservices.com/TV,www.itelecomservices.com/Phone,0,0,0,0,Q53B7QB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/Q53B7QB.mp3
1,833-474-0582,11/12/25 9:04,11/12/25 9:06,0:03:26,11/12/25 9:05,North,Moorestown,Mobile,Cherry Hill,Google Ad,Paid Search,free_installation_promo_brand,cable tv channel packages,H4NR0bxqzKUmI9ZC0qmXFcx,V1cL-m2OrgW5saB8V04,vaz29R-Etn9p,9vYJ_npXFrATDTp1_,1TgYo7F-PlDFF6,LmpZlbfowB,__,0:03:04,0:00:22,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages/bundle,1,1,1,0,YHV7ZSK,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/YHV7ZSK.mp3
1,833-474-0582,11/9/25 16:22,11/9/25 16:32,0:09:19,11/9/25 16:24,West,Denver,Mobile,Indian Peaks,Google Ad,Paid Search,nation_wide_coverage_nov_2025,fiber internet providers near me,4ixhahqRJubiUs3u9G,DFIFaTrtOkDQw6j0aZAt,hYZNB_FDcExgD,9C78IgD-XNt2AKt47,lAxlP5cyl-i0GC-1,trlJJgDnIPX3On6,__,0:09:09,0:00:10,www.itelecomservices.com/internet,www.itelecomservices.com/TV,1,1,1,0,WBD7PDH,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WBD7PDH.mp3
1,833-474-0582,11/13/25 11:51,11/13/25 11:59,0:08:03,11/13/25 11:56,South,Durham,Mobile,Raleigh Park,Google Ad,Paid Search,tv_internet_bundle_brand,streaming tv service local channels,eBtuNLSZ1RRbLNAqzceMvKS,juv6kh1-dIIlnhwHDR,zelW0uJPYs,pvWQvSONi0hgffANg4q,H8nX_kvIZmZxAB,FsQ90ds29Do_0,__,0:07:46,0:00:17,www.itelecomservices.com/packages,www.itelecomservices.com/packages/bundle,0,0,0,0,KS2H9ZN,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/KS2H9ZN.mp3
1,833-474-0582,11/9/25 14:24,11/9/25 14:29,0:04:40,11/9/25 14:28,East,Worcester,Mobile,Boston,Google Ad,Paid Search,nation_wide_coverage_fall_promo,cancel cable keep internet,_yFgljhNvoJIEVjrxn40lDV,O-T2XKEz06HU2vBtsjfvc,He-C4q8IHqel,xjJgXoDJDsfa,Q9tAM68hHSXz0q,5WwV00xxtY7Z,__,0:04:29,0:00:11,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/internet,0,0,0,1,B89QFM9,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/B89QFM9.mp3
1,833-474-0582,11/5/25 12:48,11/5/25 12:56,0:07:54,11/5/25 12:49,South,Chapel Hill,Mobile,Richmond,Postcard,Direct Mail,student_internet_deal_nov_2025,__,__,__,__,__,__,__,__,0:07:42,0:00:12,__,__,0,0,0,0,5RTA8WB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5RTA8WB.mp3
1,833-474-0582,11/10/25 17:50,11/10/25 17:51,0:01:51,11/10/25 17:51,West,Erie,Mobile,Centura Mall,Prime Time Ad,TV Ad,unlimited_home_phone_q4_2025,__,__,__,__,__,__,__,__,0:01:30,0:00:21,__,__,1,0,0,0,CUQH9BB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CUQH9BB.mp3
1,833-474-0582,11/7/25 9:01,11/7/25 9:04,0:02:13,11/7/25 9:03,South,Durham,Mobile,Raleigh Park,Prime Time Ad,TV Ad,streaming_tv_package_always_on,__,__,__,__,__,__,__,__,0:02:03,0:00:10,__,__,0,0,0,1,HNFAUXU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/HNFAUXU.mp3
1,833-474-0582,11/11/25 11:35,11/11/25 11:39,0:04:14,11/11/25 11:39,South,Chapel Hill,Mobile,Richmond,Google Ad,Paid Search,business_class_fiber_always_on,landline phone provider,xgJEtLxv2N4jQwaZ-4,GfdNsrUZZULw9RyhAP,7Kzo3m1buzjrK,YbzpdSu22DxVXA29,cLxPeFA_CE3utsxtRioXA,sB7r2-HckBW1p7Gn,__,0:03:58,0:00:16,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages/bundle,0,0,0,0,6SKQ3UP,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6SKQ3UP.mp3
1,833-474-0582,11/14/25 15:46,11/14/25 15:59,0:13:14,11/14/25 15:55,South,Raleigh,Mobile,Raleigh Park,Google Ad,Paid Search,whole_home_wifi_nov_2025,home phone service unlimited,9u4U11qao8-eg3VnJh3MVOc6,9VHSRMBW0YlQXBYHT4ZI,JF_kLpIu7T_,JUmnAWVLXFmTQC,uUW46VGF-jUMXuRy-0,pV_rScjz-FTM80,__,0:12:56,0:00:18,www.itelecomservices.com/TV,www.itelecomservices.com/,0,0,0,0,Y63QG4T,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/Y63QG4T.mp3
1,833-474-0582,11/9/25 8:39,11/9/25 8:48,0:09:05,11/9/25 8:48,Central,Holyoke,Landline,Springfield,Postcard,Direct Mail,hd_channel_lineup_nov_2025,__,__,__,__,__,__,__,__,0:08:46,0:00:19,__,__,0,0,0,0,8M34X25,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/8M34X25.mp3
1,833-474-0582,11/12/25 10:06,11/12/25 10:12,0:06:28,11/12/25 10:06,West,Broomfield,Mobile,Centura Mall,SFMC,Email,whole_home_wifi_nonbrand,__,__,__,__,__,__,__,__,0:06:12,0:00:16,__,__,0,0,0,0,EXC3APB,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EXC3APB.mp3
1,833-474-0582,11/1/25 13:26,11/1/25 13:27,0:01:16,11/1/25 13:27,North,Philadelphia,Mobile,Cherry Hill,Bing Ad,Paid Search,tv_internet_bundle_q4_2025,__,__,__,__,__,Lr4uKEEdGg8P1WlB9qCeh,ohBJtlshlH93lEi,__,0:01:02,0:00:14,www.itelecomservices.com/contact-us,www.itelecomservices.com/internet,0,0,0,0,GRDUSJ7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GRDUSJ7.mp3
1,833-474-0582,11/4/25 17:58,11/4/25 17:59,0:01:31,11/4/25 17:59,East,Boston,Mobile,Boston,Prime Time Ad,TV Ad,free_installation_promo_prospecting,__,__,__,__,__,__,__,__,0:01:20,0:00:11,__,__,1,0,0,0,A78BY6A,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/A78BY6A.mp3
1,833-474-0582,11/2/25 12:03,11/2/25 12:08,0:04:54,11/2/25 12:07,East,Providence,Mobile,Boston,SFMC,Email,switch_and_save_q4_2025,__,__,__,__,__,__,__,__,0:04:44,0:00:10,__,__,0,0,0,0,HVAHZY2,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/HVAHZY2.mp3
1,833-474-0582,11/10/25 15:19,11/10/25 15:33,0:13:23,11/10/25 15:28,West,Lafayette,Mobile,Indian Peaks,Google.com,Organic,__,__,__,__,__,__,vcQfCZwckIi7JOU6J,Yv3kpH1mSO,__,0:13:13,0:00:10,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/contact-us,0,0,0,1,FQ4VUZD,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/FQ4VUZD.mp3
1,833-474-0582,11/15/25 10:27,11/15/25 10:35,0:08:00,11/15/25 10:32,East,Providence,Mobile,Boston,Google Ad,Paid Search,tv_internet_bundle_prospecting,streaming tv service local channels,bzkHPBj8qWmwtUBY3fHqsOFv1,lI_6lYO9VM49pGA8v-A4,HO5oxAa1hbSr,o9wWfC66dA0AzaAqJB,kr8Nf9guybxwww5,zCZtilb30YJ1Q,__,0:07:43,0:00:17,www.itelecomservices.com/,www.itelecomservices.com/contact-us,1,1,1,0,6KB4R9R,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6KB4R9R.mp3
1,833-474-0582,11/4/25 17:29,11/4/25 17:40,0:10:49,11/4/25 17:29,South,Chesapeake,Landline,Richmond,Prime Time Ad,TV Ad,free_installation_promo_always_on,__,__,__,__,__,__,__,__,0:10:26,0:00:23,__,__,1,1,1,0,HDDS7CW,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/HDDS7CW.mp3
1,833-474-0582,11/5/25 14:19,11/5/25 14:20,0:02:55,11/5/25 14:20,West,Louisville,Mobile,Centura Mall,Google Ad,Paid Search,wifi_dead_zone_fix_nonbrand,fiber internet providers near me,Mwarj1vR8aJaTVXDM4z,5jpyXN1CYFkZTkJSwNH7duIrW,pPubSqqkgamynd,4F5WJ_sg-zjfGkG_m,qrL19G5pujJZf29T,B2DsIBy7s7i7u,__,0:02:38,0:00:17,www.itelecomservices.com/packages,www.itelecomservices.com/packages/bundle,1,1,1,0,4MMMF2A,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/4MMMF2A.mp3
1,833-474-0582,11/6/25 14:30,11/6/25 14:42,0:12:20,11/6/25 14:36,Central,Enfield,Mobile,Springfield,Google Ad,Paid Search,streaming_tv_package_brand,wifi extender home plan,t4iETWoXFJekM_Cpuoa,k_Gw-GFlYHPwhQu9wMpt3Cg,odsV3ofU7PB,jlkipS8kI_iE6,9TqnqsEjf_HEMYCPd,7iKVaH4DxrMk,__,0:12:06,0:00:14,www.itelecomservices.com/Phone,www.itelecomservices.com/packages,0,0,0,0,5V4ESFK,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5V4ESFK.mp3
1,833-474-0582,11/14/25 14:31,11/14/25 14:33,0:02:08,11/14/25 14:32,West,Louisville,Landline,Indian Peaks,Postcard,Direct Mail,wifi_dead_zone_fix_nov_2025,__,__,__,__,__,__,__,__,0:01:45,0:00:23,__,__,0,0,0,1,HD4A5X7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/HD4A5X7.mp3
1,833-474-0582,11/12/25 9:45,11/12/25 9:49,0:04:17,11/12/25 9:48,West,Longmont,Landline,Centura Mall,Google.com,Organic,__,__,__,__,__,__,e5qFV5fbZYk8CaiAzHI,AsV2Ci0qw_gcW9bJ,__,0:04:07,0:00:10,www.itelecomservices.com/TV,www.itelecomservices.com/packages/bundle,1,1,1,0,GJ8K9RM,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GJ8K9RM.mp3
1,833-474-0582,11/2/25 16:42,11/2/25 16:52,0:10:13,11/2/25 16:42,East,Providence,Mobile,Boston,Display Ad,Banner Ad,tv_internet_bundle_retarget,__,__,__,__,__,__,__,uqw52fDc9lqQ4yROzrHi,0:10:03,0:00:10,__,__,1,0,0,0,MF487J4,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/MF487J4.mp3
1,833-474-0582,11/8/25 10:21,11/8/25 10:27,0:06:25,11/8/25 10:27,North,Moorestown,Mobile,Cherry Hill,Google Ad,Paid Search,business_class_fiber_always_on,cheap cable and internet bundle,4SD4fh6M1McHNsvX7INuKqiY,13jCmbp6417kNEvJWoUSz,Qa0JNNjNQDM,EIii9I5ujaJDZY49o,J_3feYzxpeElFW,ZIQvqwkss2Xo4aD,__,0:06:02,0:00:23,www.itelecomservices.com/Phone,www.itelecomservices.com/TV,0,0,0,1,WUEU2S6,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WUEU2S6.mp3
1,833-474-0582,11/4/25 12:24,11/4/25 12:35,0:11:26,11/4/25 12:30,South,Raleigh,Mobile,Raleigh Park,Google.com,Organic,__,__,__,__,__,__,saJEnspRSFyf0OgNaP,N9KKZT-yse3fFtq,__,0:11:11,0:00:15,www.itelecomservices.com/internet,www.itelecomservices.com/Phone,1,1,1,0,C376XMG,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/C376XMG.mp3
1,833-474-0582,11/12/25 11:11,11/12/25 11:13,0:02:27,11/12/25 11:12,Central,Springfield,Mobile,Springfield,Google.com,Organic,__,__,__,__,__,__,WOoZuXq5jV0RDAvoolVh3C,tElYpCC5xi2,__,0:02:15,0:00:12,www.itelecomservices.com/,www.itelecomservices.com/packages,1,0,0,0,JC7W385,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/JC7W385.mp3
1,833-474-0582,11/11/25 10:10,11/11/25 10:20,0:10:22,11/11/25 10:14,South,Petersburg,Mobile,Richmond,Prime Time Ad,TV Ad,hd_channel_lineup_q4_2025,__,__,__,__,__,__,__,__,0:09:59,0:00:23,__,__,1,1,0,0,GYXRXSA,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GYXRXSA.mp3
1,833-474-0582,11/5/25 11:37,11/5/25 11:51,0:14:01,11/5/25 11:46,East,Boston,Mobile,Boston,Google Ad,Paid Search,wifi_dead_zone_fix_brand,cancel cable keep internet,MLMm0zjumy20HrNYrvdG8_al,ELwbHgAAXS8LMMN1pjmwP,OeC0Yg7lvnS,ig0gNIAj0aAT,h82y3PmO-d343zikx57,aZHf0vrR6VLB8Y3,__,0:13:38,0:00:23,www.itelecomservices.com/,www.itelecomservices.com/internet,0,0,0,1,C9B4QCQ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/C9B4QCQ.mp3
1,833-474-0582,11/11/25 9:09,11/11/25 9:14,0:04:32,11/11/25 9:10,South,Raleigh,Landline,Raleigh Park,Google Ad,Paid Search,tv_internet_bundle_brand,fastest internet in my area,m4cEd9Qvd5UUe-qTJb3BNjVR,AFrWeXXztScgAveS3CEBfbH,gyWo0OM4Dd,3O4UkKa6-eVXzFky27ad,nGMn8IjsgMCGLXjc88hXbn,xM1rJNxKmXoJV,__,0:04:12,0:00:20,www.itelecomservices.com/Phone,www.itelecomservices.com/,1,1,1,0,JYK2G7F,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/JYK2G7F.mp3
1,833-474-0582,11/7/25 16:39,11/7/25 16:41,0:02:37,11/7/25 16:39,West,Longmont,Landline,Indian Peaks,Google Ad,Paid Search,triple_play_bundle_nonbrand,internet promo new customer,N-Cccv-BKjZwFUZmNpOqwUNSM,O3YDlc0XXUh3zm0-JPjyG2,hulojHxmpY47,9hd4qN791MVeJB8qqSNK,_CQX-4BSvyxMkaDX,akPGhOpbt0dmW4U,__,0:02:14,0:00:23,www.itelecomservices.com/internet,www.itelecomservices.com/packages/bundle,0,0,0,1,5CG2QTE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5CG2QTE.mp3
1,833-474-0582,11/10/25 16:48,11/10/25 17:00,0:12:12,11/10/25 16:56,North,Trenton,Landline,Cherry Hill,Postcard,Direct Mail,tv_internet_bundle_retarget,__,__,__,__,__,__,__,__,0:11:48,0:00:24,__,__,0,0,0,1,V4RXTV4,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/V4RXTV4.mp3
1,833-474-0582,11/5/25 10:29,11/5/25 10:36,0:07:01,11/5/25 10:33,South,Richmond,Mobile,Raleigh Park,Google Ad,Paid Search,triple_play_bundle_fall_promo,fastest internet in my area,iKWPxnoPbC8H54XFZBxu_G,t2lHDGc7DchCqW7jr-B5CL,C63Oy5db707,L9fxBNUCCCAgv0Lt3,vSftrwQ8eO1G1p4,cCMHXHwcY5KmOZOh,__,0:06:38,0:00:23,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,0,0,0,1,H3YXACU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/H3YXACU.mp3
1,833-474-0582,11/12/25 16:57,11/12/25 17:08,0:11:07,11/12/25 17:08,South,Chapel Hill,Mobile,Raleigh Park,Facebook Ad,Paid Social,fiber_upgrade_offer_fall_promo,__,__,__,__,__,zPFycZ038bOxWNc5J3zuD,v8qIvYRes4V,__,0:10:49,0:00:18,www.itelecomservices.com/Phone,www.itelecomservices.com/TV,1,1,0,0,QDRXUQN,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/QDRXUQN.mp3
1,833-474-0582,11/12/25 15:36,11/12/25 15:48,0:12:15,11/12/25 15:39,South,Raleigh,Mobile,Richmond,Google Ad,Paid Search,fiber_upgrade_offer_retarget,bundle internet tv phone,2wOA1SzOJT7BOzDYuPmmjv0,2nh_XmVhnFJrvL_U4siKDmJ2,iDyn8NJ54S,TcDONy3Gg8HP,XkR_UkqrIaOzZnxCiMzk,m1jTDTpehE800xHW,__,0:11:51,0:00:24,www.itelecomservices.com/,www.itelecomservices.com/packages,1,1,1,0,XT74PYT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/XT74PYT.mp3
1,833-474-0582,11/15/25 16:25,11/15/25 16:34,0:09:43,11/15/25 16:26,East,Providence,Landline,Boston,SFMC,Email,triple_play_bundle_retarget,__,__,__,__,__,__,__,__,0:09:24,0:00:19,__,__,1,0,0,0,5XQ4URU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5XQ4URU.mp3
1,833-474-0582,11/8/25 19:46,11/8/25 19:55,0:08:49,11/8/25 19:48,South,Petersburg,Mobile,Richmond,Google Ad,Paid Search,fiber_1gig_launch_fall_promo,streaming tv service local channels,P_dg0eEs58DNupscHMzOXti,xh6hTypi_j0KuThTH6TuC,FQRzL0jouuuk-y,HqBZEVePqUjJfO,egQSHT8KQC4xfKzo-,O4Jbg9I4H2e,__,0:08:30,0:00:19,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/packages,0,0,0,0,2AUSKND,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/2AUSKND.mp3
1,833-474-0582,11/5/25 9:23,11/5/25 9:35,0:11:39,11/5/25 9:34,North,Philadelphia,Mobile,Cherry Hill,Postcard,Direct Mail,business_class_fiber_always_on,__,__,__,__,__,__,__,__,0:11:14,0:00:25,__,__,1,1,1,0,P66ETSJ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/P66ETSJ.mp3
1,833-474-0582,11/13/25 12:28,11/13/25 12:39,0:10:27,11/13/25 12:36,Central,Springfield,Landline,Springfield,Google Ad,Paid Search,free_installation_promo_always_on,home phone service unlimited,j4ZKWnSQJ75UdCFxGuohu,KuaF5T7BY8Lgvjb_DRS,eo4HiAqzbN,R0i6jKlrXzfZwlR9vh,RDT4n34sSAulQ_oh,R0PMLbzd2biJF,__,0:10:08,0:00:19,www.itelecomservices.com/TV,www.itelecomservices.com/internet,0,0,0,0,UUCDMRV,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/UUCDMRV.mp3
1,833-474-0582,11/8/25 11:34,11/8/25 11:41,0:07:49,11/8/25 11:36,North,Voorhees,Mobile,Cherry Hill,Facebook Ad,Paid Social,switch_and_save_brand,__,__,__,__,__,i6zyXlERaI-6VTb4b,2lan_kl63g8ooxE5,__,0:07:27,0:00:22,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,0,0,0,0,S7XJ6PA,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/S7XJ6PA.mp3
1,833-474-0582,11/7/25 9:59,11/7/25 10:00,0:03:33,11/7/25 10:00,West,Louisville,Mobile,Centura Mall,Google Ad,Paid Search,whole_home_wifi_prospecting,who provides internet at my address,gNZazdHVbAdcB0QLGv,UhNknKuFYWMc6_ndxp,h6pEU6_CoF,ypPAiH_fTK-rMhAD_-z,dN7O3GGAaQCWpbJYEGS4oz,izpT2y4tA7,__,0:03:09,0:00:24,www.itelecomservices.com/,www.itelecomservices.com/Phone,1,1,1,0,CGFJ3F5,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CGFJ3F5.mp3
1,833-474-0582,11/14/25 15:00,11/14/25 15:03,0:03:29,11/14/25 15:03,East,Boston,Landline,Boston,Display Ad,Banner Ad,fiber_upgrade_offer_always_on,__,__,__,__,__,__,__,qgLI5K6xdF8VIPVuXxT,0:03:15,0:00:14,__,__,0,0,0,1,CBXPG8Z,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CBXPG8Z.mp3
1,833-474-0582,11/7/25 5:02,11/7/25 5:12,0:10:30,11/7/25 5:09,East,Providence,Mobile,Boston,Google Ad,Paid Search,wifi_dead_zone_fix_nov_2025,wifi extender home plan,atccNplc7zsfMUFS2hgWEoUUx,9EltK41CZpyP176mAHDTT9PkX,rhdbZlj1_5S,Eq2wGc7h--naV,RMlXB642PV-7palqakG_7H,eOU6Dc_Ji-Fbzj,__,0:10:15,0:00:15,www.itelecomservices.com/Phone,www.itelecomservices.com/TV,1,1,1,0,6DECCMX,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6DECCMX.mp3
1,833-474-0582,11/2/25 10:15,11/2/25 10:17,0:02:04,11/2/25 10:16,East,Cambridge,Mobile,Boston,Google Ad,Paid Search,streaming_tv_package_brand,home phone service unlimited,otlYmmcvgGv4Z67VFH,m3G4qYonBrPk0MEP6pUbspLk,9jEbmUIuDN,#NAME?,rozaCBfPZJueG6,qeAk_qHguD39sytC,__,0:01:43,0:00:21,www.itelecomservices.com/packages,www.itelecomservices.com/TV,0,0,0,0,C9SRH38,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/C9SRH38.mp3
1,833-474-0582,11/2/25 11:00,11/2/25 11:07,0:06:25,11/2/25 11:02,South,Henrico,Mobile,Richmond,Bing Ad,Paid Search,gig_speed_internet_nov_2025,__,__,__,__,__,l7qX5XS0yj6seJSinHr,J_gU8svEJoBQBc,__,0:06:00,0:00:25,www.itelecomservices.com/packages,www.itelecomservices.com/,0,0,0,1,R6ARQWT,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/R6ARQWT.mp3
1,833-474-0582,11/15/25 10:52,11/15/25 10:59,0:07:31,11/15/25 10:59,South,Chesapeake,Landline,Richmond,Google Ad,Paid Search,nation_wide_coverage_q4_2025,fastest internet in my area,H2DaFZDKFXO-KcFUM94ZR,Yh418FmenWs5HPGSoA1zoJNKz,KENO9SAmLls,8Rule0NUPMojY63_,XcrV69ogKKS6rfr,9ozseyb_cEk-pwt,__,0:07:16,0:00:15,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/internet,1,0,0,0,SAK8BUF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SAK8BUF.mp3
1,833-474-0582,11/15/25 9:43,11/15/25 9:50,0:07:19,11/15/25 9:43,Central,Chicopee,Landline,Springfield,Google Ad,Paid Search,nation_wide_coverage_retarget,switch internet provider deals,0eUDO0_ZqATNOosJnOVRdYjV,6g-gNddGXHjzueXpOnVme,__TwX5GxeHBbW,wvSPQ0JtxmSXaX7rL,SfjucrchicKWs8IK,ApoMm97SVP,__,0:07:02,0:00:17,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,0,0,0,1,SGN4QNP,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SGN4QNP.mp3
1,833-474-0582,11/15/25 9:20,11/15/25 9:20,0:02:10,11/15/25 9:20,East,Newton,Landline,Boston,Postcard,Direct Mail,free_installation_promo_nov_2025,__,__,__,__,__,__,__,__,0:01:57,0:00:13,__,__,1,0,0,0,TFWPAAP,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/TFWPAAP.mp3
1,833-474-0582,11/14/25 16:25,11/14/25 16:30,0:04:32,11/14/25 16:28,West,Boulder,Landline,Indian Peaks,Google Ad,Paid Search,business_class_fiber_nonbrand,fastest internet in my area,QcKjmV0v5dYfmXnl34aCez9J,hjfuOTsqxuzD8dZc3z,2NgK3iQb128d13,qb-4eEffWYjmTV9pC,gYx--mOQ96CMj-CW,6P2dp-zldLx7Pc,__,0:04:15,0:00:17,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/Phone,1,1,1,0,YUAZDVD,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/YUAZDVD.mp3
1,833-474-0582,11/10/25 11:10,11/10/25 11:21,0:11:39,11/10/25 11:10,South,Richmond,Mobile,Richmond,Bing Ad,Paid Search,tv_internet_bundle_retarget,__,__,__,__,__,upQRHps9wLjOiRH,llLtufZ23yleP,__,0:11:22,0:00:17,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/internet,1,1,1,0,NAFWX2S,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/NAFWX2S.mp3
1,833-474-0582,11/9/25 10:03,11/9/25 10:08,0:04:34,11/9/25 10:04,North,Cherry Hill,Mobile,Cherry Hill,Bing Ad,Paid Search,student_internet_deal_retarget,__,__,__,__,__,nk5HLOVQ7hcNDAa,kge73bC0pDJiNk6,__,0:04:17,0:00:17,www.itelecomservices.com/internet,www.itelecomservices.com/packages,1,1,1,0,3N86VWG,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/3N86VWG.mp3
1,833-474-0582,11/3/25 15:22,11/3/25 15:27,0:04:40,11/3/25 15:25,South,Petersburg,Mobile,Richmond,Google Ad,Paid Search,wifi_dead_zone_fix_always_on,wifi installation same day,mytDARwuswIsve0yie6HCW,5jCp0Uwz7yGWel-KQz,apoHS76nWHFEh,oxsQVXBxPx5p8i-OAd,6D_xCyJTUS8sXX7,1jT1KBTKkr3QB,__,0:04:27,0:00:13,www.itelecomservices.com/internet,www.itelecomservices.com/TV,1,1,1,0,WAUCUXR,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WAUCUXR.mp3
1,833-474-0582,11/2/25 13:24,11/2/25 13:33,0:08:40,11/2/25 13:25,Central,Agawam,Landline,Springfield,Google Ad,Paid Search,no_contract_internet_fall_promo,cable tv channel packages,xekUIdnde1vEJ6TwoekR,lYSaOJUpqpsGTAbB1ymHPm,Vo_R7o7tgQUgdd,tcfQG5GIf7eLAeY41u,5-IO5Whe4aVsU33sHhVA,r-yISWHvEg,__,0:08:23,0:00:17,www.itelecomservices.com/internet,www.itelecomservices.com/packages,0,0,0,0,UNHYXJV,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/UNHYXJV.mp3
1,833-474-0582,11/12/25 12:04,11/12/25 12:07,0:02:46,11/12/25 12:06,West,Longmont,Mobile,Indian Peaks,Google Ad,Paid Search,business_class_fiber_q4_2025,cheap cable and internet bundle,UqbzL1FSWuUi1nqhuzmNYg,2YRH9xkI9e-UGlPRV9KsDSj,53cFo78CHX-6g7,vhoeEj8ztc5t8fikn,K24RgtcVLX8BCoD4vn,J0T0ZxgydOK,__,0:02:25,0:00:21,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,0,0,0,0,WRKCPAX,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WRKCPAX.mp3
1,833-474-0582,11/13/25 11:40,11/13/25 11:48,0:07:25,11/13/25 11:45,South,Raleigh,Mobile,Richmond,Bing Ad,Paid Search,nation_wide_coverage_always_on,__,__,__,__,__,oKX2voVLErCBN1_U,eL6xdIKvEcRf,__,0:07:11,0:00:14,www.itelecomservices.com/TV,www.itelecomservices.com/internet,0,0,0,0,BPY6TGF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/BPY6TGF.mp3
